"decay_chain";"isotope";"occurrence";"occurrence_error";"post_radon";"half_life";"half_life_error";"energy";"energy_error";"gamma_intensity";"gamma_intensity_error"
"232-Th";"212-Bi";100;0;1;55,6;0,1;1512,7;0,3;0,29;0,04
"232-Th";"212-Bi";100;0;1;55,6;0,1;1620,5;0,1;1,47;0,03
"232-Th";"212-Bi";100;0;1;55,6;0,1;1679,7;0,5;0,058;0,013
"232-Th";"212-Bi";100;0;1;55,6;0,1;1800,2;0;0;0
"232-Th";"212-Bi";100;0;1;55,6;0,1;1806;0,5;0,09;0,019
"232-Th";"212-Po";64,06;0,06;1;55,6;0,1;0;0;0;0
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;211,4;0,15;0,18;0,01
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;233,36;0,15;0,31;0,01
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;252,61;0,1;0,78;0,02
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;277,371;0,005;6,6;0,3
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;485,95;0,15;0,049;0,004
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;510,77;0,1;22,6;0,2
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;583,187;0,002;85;0,3
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;587,7;0;0,06;0,02
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;650,1;0,3;0,05;0,02
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;705,2;0,3;0,022;0,004
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;722,04;0,12;0,24;0,04
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;748,7;0,2;0,046;0,003
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;763,13;0,08;1,79;0,03
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;808,3;0,2;0,03;0,007
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;821,2;0,2;0,041;0,004
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;835,9;0,2;0,076;0,011
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;860,557;0,004;12,5;0,1
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;883,3;0,2;0,031;0,003
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;927,6;0,2;0,125;0,011
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;982,7;0,2;0,205;0,008
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1004;0;0,005;0
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1093,9;0,2;0,43;0,02
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1125,7;0,4;0,005;0,002
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1160,8;0,3;0,011;0,003
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1185,2;0,3;0,017;0,005
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1282,8;0,3;0,052;0,005
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1381,1;0,5;0,007;0,003
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1647,5;0,7;0,002;0,001
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;1744;0,7;0,002;0,001
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;2614,511;0,01;99,754;0,004
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;3197,7;0;0,007;0
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;3475,1;0;0,003;0
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;3708,4;0;0,004;0
"232-Th";"208-Ti";35,94;0,06;1;55,6;0,1;3960,9;0;0,003;0
"235-U";"235-U";100;0;0;3,96;0,01;19,55;0,05;0;0
"235-U";"235-U";100;0;0;3,96;0,01;31,6;0,05;0,017;0,006
"235-U";"235-U";100;0;0;3,96;0,01;34,7;0,1;0,037;0,0004
"235-U";"235-U";100;0;0;3,96;0,01;41,4;0,3;0,03;0,01
"235-U";"235-U";100;0;0;3,96;0,01;41,96;0,15;0,06;0,01
"235-U";"235-U";100;0;0;3,96;0,01;51,21;0,05;0,034;0,007
"235-U";"235-U";100;0;0;3,96;0,01;54,1;0,1;0,001;0,00001
"235-U";"235-U";100;0;0;3,96;0,01;54,25;0,05;0,03;0,0003
"235-U";"235-U";100;0;0;3,96;0,01;60,5;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;64,45;0,05;0,013;0,011
"235-U";"235-U";100;0;0;3,96;0,01;72,7;0,2;0,12;0,0012
"235-U";"235-U";100;0;0;3,96;0,01;73,72;0,05;0,01;0,0001
"235-U";"235-U";100;0;0;3,96;0,01;74,94;0,03;0,051;0,006
"235-U";"235-U";100;0;0;3,96;0,01;76,2;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;94;5;0;0
"235-U";"235-U";100;0;0;3,96;0,01;95,7;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;96,09;0,02;0,091;0,012
"235-U";"235-U";100;0;0;3,96;0,01;109,19;0,07;1,66;0,13
"235-U";"235-U";100;0;0;3,96;0,01;115,45;0,05;0,03;0,01
"235-U";"235-U";100;0;0;3,96;0,01;120,35;0,05;0,026;0,0003
"235-U";"235-U";100;0;0;3,96;0,01;136,55;0,05;0,012;0,00012
"235-U";"235-U";100;0;0;3,96;0,01;140,76;0,02;0,2;0,02
"235-U";"235-U";100;0;0;3,96;0,01;142,4;0,05;0,005;0,00005
"235-U";"235-U";100;0;0;3,96;0,01;143,76;0,02;10,96;0,14
"235-U";"235-U";100;0;0;3,96;0,01;147;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;150,93;0,02;0,09;0,01
"235-U";"235-U";100;0;0;3,96;0,01;163,356;0,003;5,08;0,06
"235-U";"235-U";100;0;0;3,96;0,01;173,3;1;0,006;0,005
"235-U";"235-U";100;0;0;3,96;0,01;182,1;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;182,62;0,05;0,39;0,05
"235-U";"235-U";100;0;0;3,96;0,01;185,715;0,005;57;0,6
"235-U";"235-U";100;0;0;3,96;0,01;194,94;0,01;0,63;0,012
"235-U";"235-U";100;0;0;3,96;0,01;198,9;0,02;0,036;0,006
"235-U";"235-U";100;0;0;3,96;0,01;202,12;0,01;1,08;0,023
"235-U";"235-U";100;0;0;3,96;0,01;205,316;0,01;5,02;0,06
"235-U";"235-U";100;0;0;3,96;0,01;215,28;0,04;0,029;0,003
"235-U";"235-U";100;0;0;3,96;0,01;221,386;0,014;0,118;0,006
"235-U";"235-U";100;0;0;3,96;0,01;228,78;0,05;0,007;0,00007
"235-U";"235-U";100;0;0;3,96;0,01;233,5;0,03;0,038;0,004
"235-U";"235-U";100;0;0;3,96;0,01;240,88;0,04;0,074;0,006
"235-U";"235-U";100;0;0;3,96;0,01;246,83;0,02;0,055;0,003
"235-U";"235-U";100;0;0;3,96;0,01;251,5;0,1;0,04;0,0004
"235-U";"235-U";100;0;0;3,96;0,01;266,45;0,05;0,006;0,002
"235-U";"235-U";100;0;0;3,96;0,01;275,35;0,15;0,051;0,006
"235-U";"235-U";100;0;0;3,96;0,01;275,49;0,06;0,032;0,0003
"235-U";"235-U";100;0;0;3,96;0,01;279,5;0,05;0,27;0,003
"235-U";"235-U";100;0;0;3,96;0,01;281,42;0,05;0,006;0,00006
"235-U";"235-U";100;0;0;3,96;0,01;282,92;0,05;0,006;0,00006
"235-U";"235-U";100;0;0;3,96;0,01;289,56;0,04;0,007;0,00007
"235-U";"235-U";100;0;0;3,96;0,01;291,2;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;291,65;0,03;0,04;0,006
"235-U";"235-U";100;0;0;3,96;0,01;301,7;0,1;0,005;0,00005
"235-U";"235-U";100;0;0;3,96;0,01;310,69;0,06;0,005;0,00005
"235-U";"235-U";100;0;0;3,96;0,01;317,1;0,08;0,001;0,00001
"235-U";"235-U";100;0;0;3,96;0,01;325,8;0,1;0,004;0,00004
"235-U";"235-U";100;0;0;3,96;0,01;343,5;0,2;0,003;0,00003
"235-U";"235-U";100;0;0;3,96;0,01;345,92;0,03;0,04;0,006
"235-U";"235-U";100;0;0;3,96;0,01;356,03;0,05;0,005;0,00005
"235-U";"235-U";100;0;0;3,96;0,01;387,84;0,03;0,04;0,006
"235-U";"235-U";100;0;0;3,96;0,01;410,29;0,04;0,003;0,00003
"235-U";"235-U";100;0;0;3,96;0,01;428,7;0;0;0
"235-U";"235-U";100;0;0;3,96;0,01;433;0,5;0,004;0,00004
"235-U";"235-U";100;0;0;3,96;0,01;448,4;0,06;0,001;0,00001
"235-U";"235-U";100;0;0;3,96;0,01;455,1;0,1;0,008;0,00008
"235-U";"235-U";100;0;0;3,96;0,01;517,2;0;0,0004;0,000004
"235-U";"235-U";100;0;0;3,96;0,01;742,5;0,2;0,0004;0,000004
"235-U";"235-U";100;0;0;3,96;0,01;794,7;0,1;0,0006;0,000006
"235-U";"231-Th";100;0;0;3,96;0,01;9,2;0;0;0
"235-U";"231-Th";100;0;0;3,96;0,01;10,25;0;0;0
"235-U";"231-Th";100;0;0;3,96;0,01;17,2;0;0,23;0,08
"235-U";"231-Th";100;0;0;3,96;0,01;18,07;0;0,0218;0,001
"235-U";"231-Th";100;0;0;3,96;0,01;19,1;0;0;0
"235-U";"231-Th";100;0;0;3,96;0,01;25,64;0,02;14,1;0,9
"235-U";"231-Th";100;0;0;3,96;0,01;42,86;0,07;0,059;0,003
"235-U";"231-Th";100;0;0;3,96;0,01;44,08;0,17;0,0007;0,0003
"235-U";"231-Th";100;0;0;3,96;0,01;58,57;0,0024;0,46;0,02
"235-U";"231-Th";100;0;0;3,96;0,01;63,86;0,03;0,023;0,003
"235-U";"231-Th";100;0;0;3,96;0,01;68,5;0,1;0,0058;0,0004
"235-U";"231-Th";100;0;0;3,96;0,01;72,751;0,0025;0,252;0,013
"235-U";"231-Th";100;0;0;3,96;0,01;77,69;0;0,0042;0,0007
"235-U";"231-Th";100;0;0;3,96;0,01;81,228;0,0014;0,9;0,05
"235-U";"231-Th";100;0;0;3,96;0,01;82,087;0,0014;0,42;0,03
"235-U";"231-Th";100;0;0;3,96;0,01;84,214;0,0013;6,6;0,4
"235-U";"231-Th";100;0;0;3,96;0,01;89,95;0,02;1;0,06
"235-U";"231-Th";100;0;0;3,96;0,01;93,02;0,04;0,047;0,006
"235-U";"231-Th";100;0;0;3,96;0,01;99,278;0,003;0,131;0,009
"235-U";"231-Th";100;0;0;3,96;0,01;102,27;0,0013;0,436;0,024
"235-U";"231-Th";100;0;0;3,96;0,01;105,81;0,03;0,0078;0,0007
"235-U";"231-Th";100;0;0;3,96;0,01;106,61;0,03;0,0176;0,0011
"235-U";"231-Th";100;0;0;3,96;0,01;115,63;0,03;0,00106;0,0002
"235-U";"231-Th";100;0;0;3,96;0,01;116,82;0,02;0,0222;0,0017
"235-U";"231-Th";100;0;0;3,96;0,01;124,914;0,017;0,058;0,003
"235-U";"231-Th";100;0;0;3,96;0,01;134,03;0,02;0,025;0,0013
"235-U";"231-Th";100;0;0;3,96;0,01;135,664;0,011;0,079;0,004
"235-U";"231-Th";100;0;0;3,96;0,01;136,75;0,07;0,0044;0,0003
"235-U";"231-Th";100;0;0;3,96;0,01;140,54;0,04;0,00073;0,00007
"235-U";"231-Th";100;0;0;3,96;0,01;145,06;0,04;0,0057;0,0005
"235-U";"231-Th";100;0;0;3,96;0,01;145,94;0,02;0,0317;0,0019
"235-U";"231-Th";100;0;0;3,96;0,01;163,101;0,005;0,154;0,009
"235-U";"231-Th";100;0;0;3,96;0,01;165;0,05;0,00343;0,0002
"235-U";"231-Th";100;0;0;3,96;0,01;169,66;0,03;0,00132;0,00009
"235-U";"231-Th";100;0;0;3,96;0,01;174,15;0,02;0,0178;0,001
"235-U";"231-Th";100;0;0;3,96;0,01;177,66;0;0,000063;0,000013
"235-U";"231-Th";100;0;0;3,96;0,01;183,5;0,02;0,033;0,002
"235-U";"231-Th";100;0;0;3,96;0,01;188,76;0,02;0,0033;0,0003
"235-U";"231-Th";100;0;0;3,96;0,01;217,94;0,03;0,0396;0,0019
"235-U";"231-Th";100;0;0;3,96;0,01;236,01;0,03;0,0092;0,0006
"235-U";"231-Th";100;0;0;3,96;0,01;240,27;0,05;0,00029;0,00004
"235-U";"231-Th";100;0;0;3,96;0,01;242,5;0,04;0,00083;0,00005
"235-U";"231-Th";100;0;0;3,96;0,01;249,6;0,07;0,00079;0,00007
"235-U";"231-Th";100;0;0;3,96;0,01;250,45;0,07;0,00066;0,00007
"235-U";"231-Th";100;0;0;3,96;0,01;267,62;0,08;0,00125;0,00009
"235-U";"231-Th";100;0;0;3,96;0,01;274,1;0,1;0,000034;0,00001
"235-U";"231-Th";100;0;0;3,96;0,01;308,78;0,07;0,00036;0,00003
"235-U";"231-Th";100;0;0;3,96;0,01;311;0,05;0,0031;0,00019
"235-U";"231-Th";100;0;0;3,96;0,01;317,87;0,08;0,000096;0,000016
"235-U";"231-Th";100;0;0;3,96;0,01;320,15;0,08;0,00015;0,00003
"235-U";"231-Th";100;0;0;3,96;0,01;351,8;0,1;0,000066;0,000013
"235-U";"231-Pa";100;0;0;3,96;0,01;16,5;0,1;0,221;0,009
"235-U";"231-Pa";100;0;0;3,96;0,01;19,6;0;0,35;0,1
"235-U";"231-Pa";100;0;0;3,96;0,01;22,7;0;0;0
"235-U";"231-Pa";100;0;0;3,96;0,01;23,6;0;0,0046;0,001
"235-U";"231-Pa";100;0;0;3,96;0,01;24,5;0,1;0,00495;0,00008
"235-U";"231-Pa";100;0;0;3,96;0,01;25,48;0,06;0,119;0,013
"235-U";"231-Pa";100;0;0;3,96;0,01;27;0;0;0
"235-U";"231-Pa";100;0;0;3,96;0,01;27,36;0,02;10,5;0,4
"235-U";"231-Pa";100;0;0;3,96;0,01;29,97;0,02;0,097;0,005
"235-U";"231-Pa";100;0;0;3,96;0,01;30,92;0,06;0,01;0,002
"235-U";"231-Pa";100;0;0;3,96;0,01;31,54;0,05;0,0068;0,0023
"235-U";"231-Pa";100;0;0;3,96;0,01;34;0;0;0
"235-U";"231-Pa";100;0;0;3,96;0,01;35,83;0,03;0,0162;0,001
"235-U";"231-Pa";100;0;0;3,96;0,01;38,2;0,02;0,145;0,005
"235-U";"231-Pa";100;0;0;3,96;0,01;39,65;0,08;0,0016;0,0008
"235-U";"231-Pa";100;0;0;3,96;0,01;39,98;0,02;0,016;0,003
"235-U";"231-Pa";100;0;0;3,96;0,01;42,44;0,04;0,0058;0,0013
"235-U";"231-Pa";100;0;0;3,96;0,01;43,07;0,04;0,0068;0,0018
"235-U";"231-Pa";100;0;0;3,96;0,01;44,14;0,02;0,055;0,004
"235-U";"231-Pa";100;0;0;3,96;0,01;46,34;0,02;0,186;0,01
"235-U";"231-Pa";100;0;0;3,96;0,01;50,83;0,15;0,002;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;52,71;0,03;0,077;0,005
"235-U";"231-Pa";100;0;0;3,96;0,01;54,6;0,02;0,07;0,004
"235-U";"231-Pa";100;0;0;3,96;0,01;56,78;0,04;0,0048;0,0007
"235-U";"231-Pa";100;0;0;3,96;0,01;57,19;0,03;0,0328;0,0022
"235-U";"231-Pa";100;0;0;3,96;0,01;57,19;0,03;0,0028;0,0005
"235-U";"231-Pa";100;0;0;3,96;0,01;60,5;0,03;0,0053;0,0007
"235-U";"231-Pa";100;0;0;3,96;0,01;63,64;0,03;0,0445;0,0017
"235-U";"231-Pa";100;0;0;3,96;0,01;70,49;0,05;0,0051;0,0008
"235-U";"231-Pa";100;0;0;3,96;0,01;71,9;0,1;0,002;0,0007
"235-U";"231-Pa";100;0;0;3,96;0,01;72,67;0,06;0,003;0,0007
"235-U";"231-Pa";100;0;0;3,96;0,01;74,15;0,04;0,0223;0,0009
"235-U";"231-Pa";100;0;0;3,96;0,01;77,34;0,03;0,0572;0,0019
"235-U";"231-Pa";100;0;0;3,96;0,01;96;0;0;0
"235-U";"231-Pa";100;0;0;3,96;0,01;96,84;0,03;0,084;0,003
"235-U";"231-Pa";100;0;0;3,96;0,01;100,85;0,06;0,0228;0,0009
"235-U";"231-Pa";100;0;0;3,96;0,01;102,6;0,5;0,01319;0,00022
"235-U";"231-Pa";100;0;0;3,96;0,01;124,58;0,08;0,0043;0,0004
"235-U";"231-Pa";100;0;0;3,96;0,01;144,4;0,08;0,0115;0,001
"235-U";"231-Pa";100;0;0;3,96;0,01;161;1;0;0
"235-U";"231-Pa";100;0;0;3,96;0,01;198,89;0,1;0,0042;0,0004
"235-U";"231-Pa";100;0;0;3,96;0,01;219,9;0,15;0,000247;0,000004
"235-U";"231-Pa";100;0;0;3,96;0,01;228;0,1;0,000313;0,000005
"235-U";"231-Pa";100;0;0;3,96;0,01;230;1;0,0016;0,0008
"235-U";"231-Pa";100;0;0;3,96;0,01;232,2;0,1;0,000792;0,000013
"235-U";"231-Pa";100;0;0;3,96;0,01;242,18;0,08;0,0094;0,001
"235-U";"231-Pa";100;0;0;3,96;0,01;243,08;0,09;0,0336;0,0024
"235-U";"231-Pa";100;0;0;3,96;0,01;245,6;0,13;0,0067;0,0005
"235-U";"231-Pa";100;0;0;3,96;0,01;246,04;0,09;0,012;0,003
"235-U";"231-Pa";100;0;0;3,96;0,01;255,78;0,07;0,1059;0,002
"235-U";"231-Pa";100;0;0;3,96;0,01;258,44;0,1;0,0023;0,0004
"235-U";"231-Pa";100;0;0;3,96;0,01;260,19;0,08;0,182;0,004
"235-U";"231-Pa";100;0;0;3,96;0,01;273,15;0,06;0,0577;0,0013
"235-U";"231-Pa";100;0;0;3,96;0,01;277,22;0,07;0,0679;0,0015
"235-U";"231-Pa";100;0;0;3,96;0,01;277,39;0,1;0,00346;0,00006
"235-U";"231-Pa";100;0;0;3,96;0,01;283,682;0,016;1,65;0,03
"235-U";"231-Pa";100;0;0;3,96;0,01;286,58;0,1;0,0104;0,0005
"235-U";"231-Pa";100;0;0;3,96;0,01;300,066;0,01;2,41;0,05
"235-U";"231-Pa";100;0;0;3,96;0,01;302,667;0,009;2,3;0,3
"235-U";"231-Pa";100;0;0;3,96;0,01;302,667;0,009;0,17;0,04
"235-U";"231-Pa";100;0;0;3,96;0,01;310;0,1;0,00092;0,0002
"235-U";"231-Pa";100;0;0;3,96;0,01;312,92;0,05;0,0986;0,002
"235-U";"231-Pa";100;0;0;3,96;0,01;318,1;0,7;0,0021;0,0013
"235-U";"231-Pa";100;0;0;3,96;0,01;327,14;0,07;0,0359;0,0009
"235-U";"231-Pa";100;0;0;3,96;0,01;330,055;0,015;1,36;0,03
"235-U";"231-Pa";100;0;0;3,96;0,01;340,71;0,06;0,177;0,004
"235-U";"231-Pa";100;0;0;3,96;0,01;351,5;0,1;0,0038;0,0012
"235-U";"231-Pa";100;0;0;3,96;0,01;354,48;0,05;0,0961;0,0021
"235-U";"231-Pa";100;0;0;3,96;0,01;357,11;0,08;0,168;0,003
"235-U";"231-Pa";100;0;0;3,96;0,01;359,33;0,15;0,0084;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;363,84;0,1;0,008;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;374,96;0,1;0,0044;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;379,35;0,07;0,0496;0,0012
"235-U";"231-Pa";100;0;0;3,96;0,01;384,7;0,1;0,00364;0,00021
"235-U";"231-Pa";100;0;0;3,96;0,01;387;0,1;0,0003;0,0001
"235-U";"231-Pa";100;0;0;3,96;0,01;391,61;0,09;0,00673;0,00023
"235-U";"231-Pa";100;0;0;3,96;0,01;395,5;0,1;0,00233;0,00017
"235-U";"231-Pa";100;0;0;3,96;0,01;398,14;0,08;0,0094;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;407,806;0,028;0,0355;0,0008
"235-U";"231-Pa";100;0;0;3,96;0,01;410,3;0,12;0,0018;0,00022
"235-U";"231-Pa";100;0;0;3,96;0,01;427;0,1;0,0007;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;435;0,1;0,00292;0,00017
"235-U";"231-Pa";100;0;0;3,96;0,01;438,01;0,09;0,0045;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;438,7;0,1;0,0013;0,0003
"235-U";"231-Pa";100;0;0;3,96;0,01;471,3;0,5;0,000198;0,000003
"235-U";"231-Pa";100;0;0;3,96;0,01;478,4;0,4;0,0001171;0,0000019
"235-U";"231-Pa";100;0;0;3,96;0,01;486,827;0,023;0,00155;0,00015
"235-U";"231-Pa";100;0;0;3,96;0,01;491;0,6;0,0004;0,0001
"235-U";"231-Pa";100;0;0;3,96;0,01;501,4;0,5;0,00078;0,00018
"235-U";"231-Pa";100;0;0;3,96;0,01;509,7;1;0,0009;0,0004
"235-U";"231-Pa";100;0;0;3,96;0,01;516,2;0,5;0,00137;0,00015
"235-U";"231-Pa";100;0;0;3,96;0,01;535,6;0,7;0,00061;0,00012
"235-U";"231-Pa";100;0;0;3,96;0,01;546,5;0,7;0,00082;0,00013
"235-U";"231-Pa";100;0;0;3,96;0,01;571,6;0,8;0,00049;0,00021
"235-U";"231-Pa";100;0;0;3,96;0,01;583;2;0,00429;0,00018
"235-U";"231-Pa";100;0;0;3,96;0,01;609;2;0,0071;0,0003
"235-U";"227-Ac";100;0;0;3,96;0,01;9,3;0,1;0,00011;0,000000004
"235-U";"227-Ac";100;0;0;3,96;0,01;12,9;0,1;0,000015;0,000004
"235-U";"227-Ac";100;0;0;3,96;0,01;15,2;0,1;0,000629998;0,000000023
"235-U";"227-Ac";100;0;0;3,96;0,01;24,5;0,2;0,0279999;0,000001
"235-U";"227-Ac";100;0;0;3,96;0,01;25,95;0;0,00000061;0,00000017
"235-U";"227-Ac";100;0;0;3,96;0,01;28,6;0,5;0,0419999;0,0000015
"235-U";"227-Ac";100;0;0;3,96;0,01;33,5;0,1;0,00012;0,00004
"235-U";"227-Ac";100;0;0;3,96;0,01;35;0,2;0,00003;0,000017
"235-U";"227-Ac";100;0;0;3,96;0,01;37,47;0;0,000003;0,0000008
"235-U";"227-Ac";100;0;0;3,96;0,01;37,9;0,5;0,0489998;0,0000018
"235-U";"227-Ac";100;0;0;3,96;0,01;44,7;0,1;0,00012;0,00004
"235-U";"227-Ac";100;0;0;3,96;0,01;51,06;0;0,0000003;0,00000008
"235-U";"227-Ac";100;0;0;3,96;0,01;52,32;0;0,0000015;0,0000004
"235-U";"227-Ac";100;0;0;3,96;0,01;53,7;0,2;0,000046;0,00002
"235-U";"227-Ac";100;0;0;3,96;0,01;55;0,1;0,00049;0,00016
"235-U";"227-Ac";100;0;0;3,96;0,01;55,8;0,05;0,0000043;0,0000012
"235-U";"227-Ac";100;0;0;3,96;0,01;57,56;0,05;0,0000035;0,000001
"235-U";"227-Ac";100;0;0;3,96;0,01;59,4;0,2;0,000046;0,00002
"235-U";"227-Ac";100;0;0;3,96;0,01;60,6;0,3;0,000046;0,00002
"235-U";"227-Ac";100;0;0;3,96;0,01;69,28;0,08;0,0043;0,0013
"235-U";"227-Ac";100;0;0;3,96;0,01;70,6;0,2;0,00009;0,00004
"235-U";"227-Ac";100;0;0;3,96;0,01;72,5;0,2;0,00008;0,00004
"235-U";"227-Ac";100;0;0;3,96;0,01;72,5;0,2;0,00008;0,00004
"235-U";"227-Ac";100;0;0;3,96;0,01;79,54;0,08;0,0012;0,0004
"235-U";"227-Ac";100;0;0;3,96;0,01;82,2;0,1;0,0009;0,0003
"235-U";"227-Ac";100;0;0;3,96;0,01;83;0,1;0,0000015;0,0000004
"235-U";"227-Ac";100;0;0;3,96;0,01;85;0,5;0,000012;0,000003
"235-U";"227-Ac";100;0;0;3,96;0,01;86,1;0,1;0,00052;0,00014
"235-U";"227-Ac";100;0;0;3,96;0,01;86,7;0,2;0,003;0,0009
"235-U";"227-Ac";100;0;0;3,96;0,01;88,1;0,1;0,0008;0,0003
"235-U";"227-Ac";100;0;0;3,96;0,01;88,1;0,1;0,0008;0,0003
"235-U";"227-Ac";100;0;0;3,96;0,01;88,5;0,6;0,0000011;0,0000003
"235-U";"227-Ac";100;0;0;3,96;0,01;90;0,1;0,0002;0,00009
"235-U";"227-Ac";100;0;0;3,96;0,01;99,6;0,1;0,0056;0,0017
"235-U";"227-Ac";100;0;0;3,96;0,01;101;0,1;0,0008;0,0004
"235-U";"227-Ac";100;0;0;3,96;0,01;105;0,2;0,00038;0,00015
"235-U";"227-Ac";100;0;0;3,96;0,01;106,85;0,1;0,0012;0,0004
"235-U";"227-Ac";100;0;0;3,96;0,01;108;0,3;0,000046;0,00002
"235-U";"227-Ac";100;0;0;3,96;0,01;118,7;0,4;0,000046;0,00002
"235-U";"227-Ac";100;0;0;3,96;0,01;121,6;0,1;0,0014;0,0005
"235-U";"227-Ac";100;0;0;3,96;0,01;121,6;0,1;0,0014;0,0005
"235-U";"227-Ac";100;0;0;3,96;0,01;134,5;0,1;0,00061;0,00022
"235-U";"227-Ac";100;0;0;3,96;0,01;137,4;0,1;0,00046;0,0002
"235-U";"227-Ac";100;0;0;3,96;0,01;140,9;0,1;0,00023;0,00009
"235-U";"227-Ac";100;0;0;3,96;0,01;143;0,1;0,0003;0,0001
"235-U";"227-Ac";100;0;0;3,96;0,01;143;0,1;0,0003;0,0001
"235-U";"227-Ac";100;0;0;3,96;0,01;143,65;0,05;0,000029;0,000008
"235-U";"227-Ac";100;0;0;3,96;0,01;146;0,2;0,00001;0,000003
"235-U";"227-Ac";100;0;0;3,96;0,01;147,61;0,08;0,0027;0,0008
"235-U";"227-Ac";100;0;0;3,96;0,01;149,3;0,3;0,000015;0,000004
"235-U";"227-Ac";100;0;0;3,96;0,01;159,2;0,1;0,00061;0,00022
"235-U";"227-Ac";100;0;0;3,96;0,01;160,49;0,1;0,0049;0,0014
"235-U";"227-Ac";100;0;0;3,96;0,01;161,4;0,4;0,00015;0,00006
"235-U";"227-Ac";100;0;0;3,96;0,01;162,6;0,2;0,00006;0,00003
"235-U";"227-Ac";100;0;0;3,96;0,01;172;0,1;0,0011;0,0003
"235-U";"227-Ac";100;0;0;3,96;0,01;174,3;0,1;0,0003;0,0001
"235-U";"227-Ac";100;0;0;3,96;0,01;176,1;0,1;0,00036;0,00012
"235-U";"227-Ac";100;0;0;3,96;0,01;176,1;0,1;0,00036;0,00012
"235-U";"227-Ac";100;0;0;3,96;0,01;206,8;0,1;0,0011;0,0003
"235-U";"227-Ac";100;0;0;3,96;0,01;216,6;0,3;0,00006;0,00003
"235-U";"227-Ac";100;0;0;3,96;0,01;219,2;0,4;0,000015;0,000004
"235-U";"227-Ac";100;0;0;3,96;0,01;229,7;0,1;0,00046;0,00015
"235-U";"227-Ac";100;0;0;3,96;0,01;230,9;0,5;0,000015;0,000004
"235-U";"227-Ac";100;0;0;3,96;0,01;231,79;0,05;0,0000079;0,0000022
"235-U";"227-Ac";100;0;0;3,96;0,01;242,6;0,2;0,0003;0,00011
"235-U";"227-Ac";100;0;0;3,96;0,01;243,9;0,4;0,00003;0,000008
"235-U";"227-Ac";100;0;0;3,96;0,01;283,4;0,3;0,00006;0,00003
"235-U";"227-Ac";100;0;0;3,96;0,01;351,7;0,3;0,00006;0,00003
"235-U";"227-Ac";100;0;0;3,96;0,01;415,6;0,3;0,00023;0,00009
"235-U";"227-Ac";100;0;0;3,96;0,01;439,6;0,05;0,000038;0,00001
"235-U";"227-Ac";100;0;0;3,96;0,01;441;0,4;0,00006;0,00003
"235-U";"227-Ac";100;0;0;3,96;0,01;460,2;0,3;0,00023;0,00009
"235-U";"227-Ac";100;0;0;3,96;0,01;527,6;0,1;0,000032;0,000009
